Category,City,Segment,State/Province,Sub-Category,KPI Selector,Profit,Quantity,Sales,Total Profit,Total Quantity,Total Sales
Technology,Philadelphia,Corporate,Pennsylvania,Phones,1931.958,-386.3916,7,1931.958,-386.3916,7,1931.958
Technology,Philadelphia,Corporate,Pennsylvania,Machines,399.54,-559.356,4,399.54,-559.356,4,399.54
Technology,Philadelphia,Corporate,Pennsylvania,Machines,482.34,-337.638,4,482.34,-337.638,4,482.34
Technology,Medina,Corporate,Ohio,Machines,1188,-950.4,9,1188,-950.4,9,1188
Technology,Athens,Corporate,Georgia,Accessories,79.99,28.7964,1,79.99,28.7964,1,79.99
Technology,Sandy Springs,Corporate,Georgia,Accessories,5.95,0.833,1,5.95,0.833,1,5.95
Technology,Richmond,Corporate,Kentucky,Phones,36.99,9.9873,1,36.99,9.9873,1,36.99
Technology,Arlington,Corporate,Virginia,Accessories,111.98,26.8752,2,111.98,26.8752,2,111.98
Technology,Columbus,Corporate,Georgia,Phones,411.98,119.4742,2,411.98,119.4742,2,411.98
Technology,East Point,Corporate,Georgia,Accessories,75,18,3,75,18,3,75
Technology,Springfield,Corporate,Virginia,Accessories,20.7,1.656,3,20.7,1.656,3,20.7
Technology,Decatur,Corporate,Alabama,Copiers,899.97,314.9895,3,899.97,314.9895,3,899.97
Technology,Columbus,Corporate,Georgia,Phones,287.97,77.7519,3,287.97,77.7519,3,287.97
Technology,Fayetteville,Corporate,Arkansas,Accessories,159.8,70.312,4,159.8,70.312,4,159.8
Technology,Columbus,Corporate,Georgia,Accessories,316,31.6,4,316,31.6,4,316
Technology,Columbus,Corporate,Georgia,Accessories,66.36,23.226,4,66.36,23.226,4,66.36
Technology,Decatur,Corporate,Alabama,Accessories,498,184.26,5,498,184.26,5,498
Technology,Fayetteville,Corporate,Arkansas,Accessories,44.75,8.502500000,5,44.75,8.502500000,5,44.75
Technology,Athens,Corporate,Georgia,Phones,206.1,55.647,5,206.1,55.647,5,206.1
Technology,Hattiesburg,Corporate,Mississippi,Accessories,239.7,105.468,6,239.7,105.468,6,239.7
Technology,Springfield,Corporate,Virginia,Accessories,1979.7,653.301,6,1979.7,653.301,6,1979.7
Technology,Columbus,Corporate,Georgia,Phones,95.68,26.7904,8,95.68,26.7904,8,95.68
Technology,Cary,Corporate,North Carolina,Accessories,15.216,2.2824,1,15.216,2.2824,1,15.216
Technology,Plantation,Corporate,Florida,Phones,100.792,10.0792,1,100.792,10.0792,1,100.792
Technology,Columbia,Corporate,Tennessee,Accessories,18.528,4.4004,2,18.528,4.4004,2,18.528
Technology,Miami,Corporate,Florida,Phones,361.376,27.1032,2,361.376,27.1032,2,361.376
Technology,Durham,Corporate,North Carolina,Phones,15.984,1.3986,2,15.984,1.3986,2,15.984
Technology,Monroe,Corporate,North Carolina,Phones,71.984,25.1944,2,71.984,25.1944,2,71.984
Technology,Pompano Beach,Corporate,Florida,Accessories,2.376,0.7425,3,2.376,0.7425,3,2.376
Technology,Greensboro,Corporate,North Carolina,Accessories,27.192,0.339900000,3,27.192,0.339900000,3,27.192
Technology,Murfreesboro,Corporate,Tennessee,Accessories,4.728,0.7092,3,4.728,0.7092,3,4.728
Technology,Coral Gables,Corporate,Florida,Phones,52.68,19.755,3,52.68,19.755,3,52.68
Technology,Cary,Corporate,North Carolina,Phones,246.168,21.5397,3,246.168,21.5397,3,246.168
Technology,Nashville,Corporate,Tennessee,Phones,239.976,26.9973,3,239.976,26.9973,3,239.976
Technology,Charlotte,Corporate,North Carolina,Copiers,959.968,119.996,4,959.968,119.996,4,959.968
Technology,Jacksonville,Corporate,Florida,Phones,73.568,-16.5528,4,73.568,-16.5528,4,73.568
Technology,Orlando,Corporate,Florida,Phones,244.768,24.4768,4,244.768,24.4768,4,244.768
Technology,Jacksonville,Corporate,Florida,Phones,43.6,4.36,5,43.6,4.36,5,43.6
Technology,Jacksonville,Corporate,Florida,Phones,79.96,27.986,5,79.96,27.986,5,79.96
Technology,Murfreesboro,Corporate,Tennessee,Accessories,72.744,-12.7302,7,72.744,-12.7302,7,72.744
Technology,Fort Lauderdale,Corporate,Florida,Phones,519.68,58.464,7,519.68,58.464,7,519.68
Technology,Nashville,Corporate,Tennessee,Phones,2239.936,223.9936,8,2239.936,223.9936,8,2239.936
Technology,Smyrna,Corporate,Tennessee,Phones,63.936,5.5944,8,63.936,5.5944,8,63.936
Technology,Charlotte,Corporate,North Carolina,Phones,978.84,110.1195,9,978.84,110.1195,9,978.84
Technology,Tampa,Corporate,Florida,Machines,265.475,-111.4995,1,265.475,-111.4995,1,265.475
Technology,Coachella,Corporate,California,Accessories,99.99,43.9956,1,99.99,43.9956,1,99.99
Technology,Hesperia,Corporate,California,Accessories,99.99,34.9965,1,99.99,34.9965,1,99.99
Technology,Los Angeles,Corporate,California,Accessories,659.9,217.767,2,659.9,217.767,2,659.9
Technology,Montebello,Corporate,California,Accessories,27.88,3.9032,2,27.88,3.9032,2,27.88
Technology,San Diego,Corporate,California,Accessories,36,6.48,2,36,6.48,2,36
Technology,San Francisco,Corporate,California,Accessories,31.86,11.151,2,31.86,11.151,2,31.86
Technology,San Francisco,Corporate,California,Accessories,199.98,69.993,2,199.98,69.993,2,199.98
Technology,San Francisco,Corporate,California,Accessories,17.9,3.401,2,17.9,3.401,2,17.9
Technology,Seattle,Corporate,Washington,Accessories,159.98,57.5928,2,159.98,57.5928,2,159.98
Technology,Seattle,Corporate,Washington,Accessories,843.9,371.316,2,843.9,371.316,2,843.9
Technology,Seattle,Corporate,Washington,Accessories,69.98,13.2962,2,69.98,13.2962,2,69.98
Technology,Los Angeles,Corporate,California,Accessories,254.97,91.7892,3,254.97,91.7892,3,254.97
Technology,Los Angeles,Corporate,California,Accessories,99.39,40.7499,3,99.39,40.7499,3,99.39
Technology,Los Angeles,Corporate,California,Accessories,39,17.55,3,39,17.55,3,39
Technology,San Francisco,Corporate,California,Accessories,239.97,86.3892,3,239.97,86.3892,3,239.97
Technology,San Francisco,Corporate,California,Accessories,89.97,39.5868,3,89.97,39.5868,3,89.97
Technology,San Francisco,Corporate,California,Accessories,479.97,163.1898,3,479.97,163.1898,3,479.97
Technology,Edmonds,Corporate,Washington,Accessories,179.97,86.3856,3,179.97,86.3856,3,179.97
Technology,Seattle,Corporate,Washington,Accessories,177,30.09,3,177,30.09,3,177
Technology,Los Angeles,Corporate,California,Accessories,159.96,51.1872,4,159.96,51.1872,4,159.96
Technology,Los Angeles,Corporate,California,Accessories,236,40.12,4,236,40.12,4,236
Technology,San Diego,Corporate,California,Accessories,239.96,115.1808,4,239.96,115.1808,4,239.96
Technology,Fresno,Corporate,California,Accessories,349.95,118.983,5,349.95,118.983,5,349.95
Technology,Los Angeles,Corporate,California,Accessories,149.95,31.4895,5,149.95,31.4895,5,149.95
Technology,Los Angeles,Corporate,California,Accessories,1649.95,659.98,5,1649.95,659.98,5,1649.95
Technology,Los Angeles,Corporate,California,Accessories,44.75,8.502500000,5,44.75,8.502500000,5,44.75
Technology,Los Angeles,Corporate,California,Accessories,1287.45,244.6155,5,1287.45,244.6155,5,1287.45
Technology,San Francisco,Corporate,California,Accessories,129.45,46.602,5,129.45,46.602,5,129.45
Technology,Albuquerque,Corporate,New Mexico,Accessories,595,95.2,5,595,95.2,5,595
Technology,Los Angeles,Corporate,California,Accessories,479.94,52.7934,6,479.94,52.7934,6,479.94
Technology,Sacramento,Corporate,California,Accessories,209.94,39.8886,6,209.94,39.8886,6,209.94
Technology,Seattle,Corporate,Washington,Accessories,98.16,9.816,6,98.16,9.816,6,98.16
Technology,Seattle,Corporate,Washington,Accessories,265.93,63.8232,7,265.93,63.8232,7,265.93
Technology,Los Angeles,Corporate,California,Accessories,559.92,190.3728,8,559.92,190.3728,8,559.92
Technology,San Diego,Corporate,California,Accessories,116,29,8,116,29,8,116
Technology,San Francisco,Corporate,California,Accessories,166.16,59.8176,8,166.16,59.8176,8,166.16
Technology,Los Angeles,Corporate,California,Accessories,251.91,47.8629,9,251.91,47.8629,9,251.91
Technology,Seattle,Corporate,Washington,Accessories,1496.16,224.424,9,1496.16,224.424,9,1496.16
Technology,Bellingham,Corporate,Washington,Accessories,1099.5,362.835,10,1099.5,362.835,10,1099.5
Technology,Chico,Corporate,California,Phones,7.992,2.6973,1,7.992,2.6973,1,7.992
Technology,Oakland,Corporate,California,Phones,39.992,-7.998400000,1,39.992,-7.998400000,1,39.992
Technology,San Diego,Corporate,California,Phones,103.192,11.6091,1,103.192,11.6091,1,103.192
Technology,Phoenix,Corporate,Arizona,Accessories,100.8,21.42,2,100.8,21.42,2,100.8
Technology,San Diego,Corporate,California,Machines,239.984,38.9974,2,239.984,38.9974,2,239.984
Technology,Los Angeles,Corporate,California,Phones,302.384,30.2384,2,302.384,30.2384,2,302.384
Technology,Los Angeles,Corporate,California,Phones,31.984,-7.996,2,31.984,-7.996,2,31.984
Technology,Los Angeles,Corporate,California,Phones,36.784,-8.2764,2,36.784,-8.2764,2,36.784
Technology,Los Angeles,Corporate,California,Phones,258.576,19.3932,2,258.576,19.3932,2,258.576
Technology,Los Angeles,Corporate,California,Phones,73.584,8.2782,2,73.584,8.2782,2,73.584
Technology,Los Angeles,Corporate,California,Phones,222.384,22.2384,2,222.384,22.2384,2,222.384
Technology,Sacramento,Corporate,California,Phones,31.984,-7.996,2,31.984,-7.996,2,31.984
Technology,San Diego,Corporate,California,Phones,361.376,27.1032,2,361.376,27.1032,2,361.376
Technology,San Diego,Corporate,California,Phones,83.984,31.494,2,83.984,31.494,2,83.984
Technology,Denver,Corporate,Colorado,Phones,49.616,4.9616,2,49.616,4.9616,2,49.616
Technology,Denver,Corporate,Colorado,Phones,159.984,13.9986,2,159.984,13.9986,2,159.984
Technology,Phoenix,Corporate,Arizona,Accessories,45.12,-7.896,3,45.12,-7.896,3,45.12
Technology,Longmont,Corporate,Colorado,Accessories,165.6,-6.210000000,3,165.6,-6.210000000,3,165.6
Technology,Los Angeles,Corporate,California,Machines,506.28,177.198,3,506.28,177.198,3,506.28
Technology,Brentwood,Corporate,California,Phones,71.976,8.997000000,3,71.976,8.997000000,3,71.976
Technology,Los Angeles,Corporate,California,Phones,225.576,22.5576,3,225.576,22.5576,3,225.576
Technology,Los Angeles,Corporate,California,Phones,859.2,75.180000000,3,859.2,75.180000000,3,859.2
Technology,Los Angeles,Corporate,California,Phones,88.752,11.094,3,88.752,11.094,3,88.752
Technology,Los Angeles,Corporate,California,Phones,196.776,14.7582,3,196.776,14.7582,3,196.776
Technology,San Diego,Corporate,California,Phones,1487.976,185.997,3,1487.976,185.997,3,1487.976
Technology,San Diego,Corporate,California,Phones,311.976,38.997,3,311.976,38.997,3,311.976
Technology,San Francisco,Corporate,California,Phones,107.88,10.788,3,107.88,10.788,3,107.88
Technology,San Francisco,Corporate,California,Phones,191.976,19.1976,3,191.976,19.1976,3,191.976
Technology,San Jose,Corporate,California,Phones,110.352,8.2764,3,110.352,8.2764,3,110.352
Technology,Boise,Corporate,Idaho,Phones,304.776,22.8582,3,304.776,22.8582,3,304.776
Technology,Springfield,Corporate,Oregon,Phones,859.2,75.180000000,3,859.2,75.180000000,3,859.2
Technology,Springfield,Corporate,Oregon,Phones,191.976,19.1976,3,191.976,19.1976,3,191.976
Technology,Lehi,Corporate,Utah,Phones,16.776,1.6776,3,16.776,1.6776,3,16.776
Technology,Phoenix,Corporate,Arizona,Accessories,271.968,54.3936,4,271.968,54.3936,4,271.968
Technology,Gilbert,Corporate,Arizona,Phones,167.968,62.988,4,167.968,62.988,4,167.968
Technology,San Francisco,Corporate,California,Phones,1145.6,100.24,4,1145.6,100.24,4,1145.6
Technology,Carlsbad,Corporate,New Mexico,Phones,67.04,6.704,4,67.04,6.704,4,67.04
Technology,Gresham,Corporate,Oregon,Phones,403.168,25.198,4,403.168,25.198,4,403.168
Technology,Mesa,Corporate,Arizona,Phones,263.96,23.0965,5,263.96,23.0965,5,263.96
Technology,Phoenix,Corporate,Arizona,Phones,195.96,19.596,5,195.96,19.596,5,195.96
Technology,Los Angeles,Corporate,California,Phones,91.96,-20.691,5,91.96,-20.691,5,91.96
Technology,San Francisco,Corporate,California,Phones,183.96,20.6955,5,183.96,20.6955,5,183.96
Technology,San Francisco,Corporate,California,Phones,19.8,1.7325,5,19.8,1.7325,5,19.8
Technology,Torrance,Corporate,California,Phones,371.2,41.760000000,5,371.2,41.760000000,5,371.2
Technology,Seattle,Corporate,Washington,Phones,71.96,25.186,5,71.96,25.186,5,71.96
Technology,Tempe,Corporate,Arizona,Accessories,62.352,-10.9116,6,62.352,-10.9116,6,62.352
Technology,San Francisco,Corporate,California,Machines,767.952,287.982,6,767.952,287.982,6,767.952
Technology,Los Angeles,Corporate,California,Phones,95.76,7.182,6,95.76,7.182,6,95.76
Technology,San Diego,Corporate,California,Phones,71.952,5.3964,6,71.952,5.3964,6,71.952
Technology,Denver,Corporate,Colorado,Phones,57.36,-14.34,6,57.36,-14.34,6,57.36
Technology,Seattle,Corporate,Washington,Phones,86.352,8.6352,6,86.352,8.6352,6,86.352
Technology,Fresno,Corporate,California,Phones,377.928,141.723,9,377.928,141.723,9,377.928
Technology,San Francisco,Corporate,California,Phones,668.16,75.168000000,9,668.16,75.168000000,9,668.16
Technology,Sparks,Corporate,Nevada,Machines,2396.4,179.73,10,2396.4,179.73,10,2396.4
Technology,Phoenix,Corporate,Arizona,Machines,269.97,-386.957,2,269.97,-386.957,2,269.97
Technology,Detroit,Home Office,Michigan,Phones,14.78,3.9906,2,14.78,3.9906,2,14.78
Technology,Kenosha,Home Office,Wisconsin,Accessories,399.95,143.982,5,399.95,143.982,5,399.95
Technology,Broken Arrow,Home Office,Oklahoma,Phones,821.94,213.7044,6,821.94,213.7044,6,821.94
Technology,Detroit,Home Office,Michigan,Phones,543.92,135.98,8,543.92,135.98,8,543.92
Technology,Houston,Home Office,Texas,Accessories,100.8,21.42,2,100.8,21.42,2,100.8
Technology,Chicago,Home Office,Illinois,Phones,47.984,5.998000000,2,47.984,5.998000000,2,47.984
Technology,Houston,Home Office,Texas,Phones,196.776,14.7582,3,196.776,14.7582,3,196.776
Technology,Houston,Home Office,Texas,Accessories,46.688,-2.918,4,46.688,-2.918,4,46.688
Technology,Houston,Home Office,Texas,Phones,438.336,-87.6672,4,438.336,-87.6672,4,438.336
Technology,New York City,Home Office,New York,Accessories,6.79,2.3086,1,6.79,2.3086,1,6.79
Technology,New Rochelle,Home Office,New York,Machines,69.99,30.0957,1,69.99,30.0957,1,69.99
Technology,New York City,Home Office,New York,Phones,41.22,11.1294,1,41.22,11.1294,1,41.22
Technology,New York City,Home Office,New York,Phones,52.99,0.529900000,1,52.99,0.529900000,1,52.99
Technology,New York City,Home Office,New York,Phones,119.02,33.3256,2,119.02,33.3256,2,119.02
Technology,Shelton,Home Office,Connecticut,Accessories,59.97,14.9925,3,59.97,14.9925,3,59.97
Technology,Newark,Home Office,Delaware,Accessories,119.85,52.734,3,119.85,52.734,3,119.85
Technology,Franklin,Home Office,Massachusetts,Accessories,113.97,27.3528,3,113.97,27.3528,3,113.97
Technology,Newark,Home Office,Delaware,Phones,587.97,170.5113,3,587.97,170.5113,3,587.97
Technology,New York City,Home Office,New York,Phones,347.97,100.9113,3,347.97,100.9113,3,347.97
Technology,New York City,Home Office,New York,Phones,1079.85,323.955,3,1079.85,323.955,3,1079.85
Technology,New York City,Home Office,New York,Phones,71.76,20.0928,6,71.76,20.0928,6,71.76
Technology,New York City,Home Office,New York,Phones,2399.6,647.892,8,2399.6,647.892,8,2399.6
Technology,New York City,Home Office,New York,Machines,1704.89,767.2005,11,1704.89,767.2005,11,1704.89
Technology,Philadelphia,Home Office,Pennsylvania,Accessories,35.36,-3.094,2,35.36,-3.094,2,35.36
Technology,New York City,Home Office,New York,Copiers,11199.968,3919.9888,4,11199.968,3919.9888,4,11199.968
Technology,Cleveland,Home Office,Ohio,Accessories,139.96,-22.7435,5,139.96,-22.7435,5,139.96
Technology,Troy,Home Office,Ohio,Phones,57.594,-11.5188,1,57.594,-11.5188,1,57.594
Technology,Cleveland,Home Office,Ohio,Phones,122.382,-24.4764,3,122.382,-24.4764,3,122.382
Technology,Philadelphia,Home Office,Pennsylvania,Phones,280.782,-46.797,3,280.782,-46.797,3,280.782
Technology,Richmond,Home Office,Virginia,Accessories,22.96,4.3624,2,22.96,4.3624,2,22.96
Technology,Springfield,Home Office,Virginia,Phones,149.97,5.998800000,3,149.97,5.998800000,3,149.97
Technology,Columbus,Home Office,Georgia,Accessories,360,129.6,4,360,129.6,4,360
Technology,Hialeah,Home Office,Florida,Phones,158.376,13.8579,3,158.376,13.8579,3,158.376
Technology,San Francisco,Home Office,California,Accessories,0.99,0.4356,1,0.99,0.4356,1,0.99
Technology,San Francisco,Home Office,California,Accessories,29.29,9.6657,1,29.29,9.6657,1,29.29
Technology,Seattle,Home Office,Washington,Accessories,199.98,87.9912,2,199.98,87.9912,2,199.98
Technology,Los Angeles,Home Office,California,Accessories,26.85,5.1015,3,26.85,5.1015,3,26.85
Technology,San Francisco,Home Office,California,Accessories,389.97,132.5898,3,389.97,132.5898,3,389.97
Technology,Los Angeles,Home Office,California,Accessories,395,39.5,5,395,39.5,5,395
Technology,San Diego,Home Office,California,Accessories,199.75,87.89,5,199.75,87.89,5,199.75
Technology,Lehi,Home Office,Utah,Copiers,1499.95,449.985,5,1499.95,449.985,5,1499.95
Technology,Aurora,Home Office,Colorado,Accessories,54.384,1.3596,2,54.384,1.3596,2,54.384
Technology,Denver,Home Office,Colorado,Accessories,63.824,13.5626,2,63.824,13.5626,2,63.824
Technology,Scottsdale,Home Office,Arizona,Phones,203.184,15.2388,2,203.184,15.2388,2,203.184
Technology,Los Angeles,Home Office,California,Phones,17.52,-3.504,2,17.52,-3.504,2,17.52
Technology,San Francisco,Home Office,California,Phones,35.984,4.498,2,35.984,4.498,2,35.984
Technology,Salem,Home Office,Oregon,Accessories,112.776,-8.4582,3,112.776,-8.4582,3,112.776
Technology,Los Angeles,Home Office,California,Machines,3357.6,377.73,3,3357.6,377.73,3,3357.6
Technology,Apple Valley,Home Office,California,Phones,43.176,15.1116,3,43.176,15.1116,3,43.176
Technology,San Diego,Home Office,California,Phones,203.976,25.497,3,203.976,25.497,3,203.976
Technology,Salem,Home Office,Oregon,Phones,28.68,-7.17,3,28.68,-7.17,3,28.68
Technology,Seattle,Home Office,Washington,Phones,31.176,-7.0146,3,31.176,-7.0146,3,31.176
Technology,Los Angeles,Home Office,California,Phones,627.168,70.556400000,4,627.168,70.556400000,4,627.168
Technology,Seattle,Home Office,Washington,Phones,604.768,60.4768,4,604.768,60.4768,4,604.768
Technology,Pueblo,Home Office,Colorado,Accessories,67.96,0.849500000,5,67.96,0.849500000,5,67.96
Technology,Los Angeles,Home Office,California,Phones,279.96,17.4975,5,279.96,17.4975,5,279.96
Technology,Los Angeles,Home Office,California,Copiers,2879.952,1007.9832,6,2879.952,1007.9832,6,2879.952
Technology,Los Angeles,Home Office,California,Phones,4158.912,363.9048,8,4158.912,363.9048,8,4158.912
Technology,Pueblo,Home Office,Colorado,Machines,703.71,-938.28,6,703.71,-938.28,6,703.71
Technology,Muskogee,Home Office,Oklahoma,Phones,1439.92,374.3792,8,1439.92,374.3792,8,1439.92
Technology,Chicago,Home Office,Illinois,Phones,34.36,-7.3015,1,34.36,-7.3015,1,34.36
Technology,Chicago,Home Office,Illinois,Copiers,959.984,335.9944,2,959.984,335.9944,2,959.984
Technology,Chicago,Home Office,Illinois,Machines,209.986,8.999400000,2,209.986,8.999400000,2,209.986
Technology,New York City,Home Office,New York,Accessories,30.84,6.168,3,30.84,6.168,3,30.84
Technology,New York City,Home Office,New York,Copiers,799.984,249.995,2,799.984,249.995,2,799.984
Technology,Mentor,Home Office,Ohio,Accessories,239.976,65.9934,3,239.976,65.9934,3,239.976
Technology,Smyrna,Home Office,Georgia,Phones,484.83,126.0558,3,484.83,126.0558,3,484.83
Technology,Smyrna,Home Office,Georgia,Phones,104.85,28.3095,3,104.85,28.3095,3,104.85
Technology,Jacksonville,Home Office,Florida,Accessories,255.968,31.996,4,255.968,31.996,4,255.968
Technology,San Francisco,Home Office,California,Accessories,16.95,1.017,1,16.95,1.017,1,16.95
Technology,Seattle,Home Office,Washington,Accessories,59.98,26.3912,2,59.98,26.3912,2,59.98
Technology,Seattle,Home Office,Washington,Accessories,1687.8,742.632,4,1687.8,742.632,4,1687.8
Technology,Seattle,Home Office,Washington,Phones,7.992,2.6973,1,7.992,2.6973,1,7.992
Technology,Glendale,Home Office,Arizona,Phones,7.92,0.693,2,7.92,0.693,2,7.92
Technology,Glendale,Home Office,Arizona,Phones,671.984,50.3988,2,671.984,50.3988,2,671.984
Technology,Louisville,Home Office,Colorado,Phones,146.952,9.184500000,3,146.952,9.184500000,3,146.952
Technology,Seattle,Home Office,Washington,Phones,177.48,19.9665,3,177.48,19.9665,3,177.48
Technology,Seattle,Home Office,Washington,Phones,71.976,8.997000000,3,71.976,8.997000000,3,71.976
Technology,Glendale,Home Office,Arizona,Accessories,41.6,13,4,41.6,13,4,41.6
Technology,Seattle,Home Office,Washington,Machines,2395.2,209.58,6,2395.2,209.58,6,2395.2
Technology,Reno,Home Office,Nevada,Phones,475.944,59.493,7,475.944,59.493,7,475.944
Technology,Indianapolis,Home Office,Indiana,Copiers,999.98,449.991,2,999.98,449.991,2,999.98
Technology,Detroit,Home Office,Michigan,Phones,299.9,74.975,2,299.9,74.975,2,299.9
Technology,Detroit,Home Office,Michigan,Phones,517.9,134.654,2,517.9,134.654,2,517.9
Technology,Jackson,Home Office,Michigan,Phones,377.97,94.4925,3,377.97,94.4925,3,377.97
Technology,Columbia,Home Office,Missouri,Phones,449.97,220.4853,3,449.97,220.4853,3,449.97
Technology,Milwaukee,Home Office,Wisconsin,Accessories,999.96,229.9908,4,999.96,229.9908,4,999.96
Technology,Springfield,Home Office,Missouri,Phones,114.95,2.299000000,5,114.95,2.299000000,5,114.95
Technology,Plano,Home Office,Texas,Accessories,13.616,3.5742,2,13.616,3.5742,2,13.616
Technology,Chicago,Home Office,Illinois,Phones,27.184,2.0388,2,27.184,2.0388,2,27.184
Technology,Chicago,Home Office,Illinois,Phones,222.384,16.6788,2,222.384,16.6788,2,222.384
Technology,Chicago,Home Office,Illinois,Phones,1001.584,125.198,2,1001.584,125.198,2,1001.584
Technology,Houston,Home Office,Texas,Accessories,258.696,64.674,3,258.696,64.674,3,258.696
Technology,Chicago,Home Office,Illinois,Accessories,319.968,71.9928,4,319.968,71.9928,4,319.968
Technology,Houston,Home Office,Texas,Accessories,159.56,33.9065,5,159.56,33.9065,5,159.56
Technology,Houston,Home Office,Texas,Phones,119.96,11.996,5,119.96,11.996,5,119.96
Technology,Fort Worth,Home Office,Texas,Phones,1718.4,150.36,6,1718.4,150.36,6,1718.4
Technology,Houston,Home Office,Texas,Phones,1415.76,88.485000000,6,1415.76,88.485000000,6,1415.76
Technology,Aurora,Home Office,Illinois,Accessories,50.12,-0.626500000,7,50.12,-0.626500000,7,50.12
Technology,Saint Charles,Home Office,Illinois,Accessories,637.44,135.456,8,637.44,135.456,8,637.44
Technology,Chicago,Home Office,Illinois,Phones,812.736,60.9552,8,812.736,60.9552,8,812.736
Technology,Saint Charles,Home Office,Illinois,Machines,600.53,137.264,2,600.53,137.264,2,600.53
Technology,Chicago,Home Office,Illinois,Machines,1007.979,43.1991,3,1007.979,43.1991,3,1007.979
Technology,Everett,Home Office,Massachusetts,Accessories,259.98,88.3932,2,259.98,88.3932,2,259.98
Technology,Providence,Home Office,Rhode Island,Accessories,199.98,83.9916,2,199.98,83.9916,2,199.98
Technology,Cambridge,Home Office,Massachusetts,Phones,311.98,93.594,2,311.98,93.594,2,311.98
Technology,Bayonne,Home Office,New Jersey,Phones,104.98,52.49,2,104.98,52.49,2,104.98
Technology,New York City,Home Office,New York,Accessories,371.97,66.9546,3,371.97,66.9546,3,371.97
Technology,Troy,Home Office,New York,Accessories,89.97,37.7874,3,89.97,37.7874,3,89.97
Technology,Providence,Home Office,Rhode Island,Phones,128.85,3.8655,3,128.85,3.8655,3,128.85
Technology,Bayonne,Home Office,New Jersey,Accessories,63.96,19.8276,4,63.96,19.8276,4,63.96
Technology,Yonkers,Home Office,New York,Accessories,163.96,70.5028,4,163.96,70.5028,4,163.96
Technology,New York City,Home Office,New York,Phones,160.93,3.218600000,7,160.93,3.218600000,7,160.93
Technology,Dover,Home Office,New Hampshire,Accessories,2249.91,517.4793,9,2249.91,517.4793,9,2249.91
Technology,Columbus,Home Office,Ohio,Accessories,255.984,54.3966,2,255.984,54.3966,2,255.984
Technology,Philadelphia,Home Office,Pennsylvania,Accessories,319.984,91.9954,2,319.984,91.9954,2,319.984
Technology,Springfield,Home Office,Ohio,Phones,15.588,-9.8724,2,15.588,-9.8724,2,15.588
Technology,Philadelphia,Home Office,Pennsylvania,Phones,743.988,-123.998,2,743.988,-123.998,2,743.988
Technology,Lakewood,Home Office,Ohio,Phones,445.44,-81.664,8,445.44,-81.664,8,445.44
Technology,Florence,Home Office,Kentucky,Accessories,18,3.24,1,18,3.24,1,18
Technology,Monroe,Home Office,Louisiana,Accessories,29,7.25,2,29,7.25,2,29
Technology,Huntsville,Home Office,Alabama,Phones,90.48,23.5248,2,90.48,23.5248,2,90.48
Technology,Jackson,Home Office,Mississippi,Accessories,599.97,257.9871,3,599.97,257.9871,3,599.97
Technology,Jackson,Home Office,Mississippi,Phones,38.97,0.779400000,3,38.97,0.779400000,3,38.97
Technology,Monroe,Home Office,Louisiana,Phones,503.96,131.0296,4,503.96,131.0296,4,503.96
Technology,Monroe,Home Office,Louisiana,Phones,149.95,41.986,5,149.95,41.986,5,149.95
Technology,Henderson,Home Office,Kentucky,Phones,671.93,188.1404,7,671.93,188.1404,7,671.93
Technology,Raleigh,Home Office,North Carolina,Phones,36.792,4.1391,1,36.792,4.1391,1,36.792
Technology,Miami,Home Office,Florida,Phones,71.976,8.997000000,3,71.976,8.997000000,3,71.976
Technology,Raleigh,Home Office,North Carolina,Phones,1127.976,126.8973,3,1127.976,126.8973,3,1127.976
Technology,Jacksonville,Home Office,North Carolina,Accessories,167.944,50.3832,7,167.944,50.3832,7,167.944
Technology,Charlotte,Home Office,North Carolina,Accessories,255.68,76.704,8,255.68,76.704,8,255.68
Technology,Chattanooga,Home Office,Tennessee,Machines,91.475,-1.8295,1,91.475,-1.8295,1,91.475
Technology,San Francisco,Home Office,California,Accessories,36.32,10.896,1,36.32,10.896,1,36.32
Technology,Los Angeles,Home Office,California,Accessories,159.98,47.994,2,159.98,47.994,2,159.98
Technology,Brentwood,Home Office,California,Accessories,59.97,13.7931,3,59.97,13.7931,3,59.97
Technology,Costa Mesa,Home Office,California,Accessories,239.97,26.3967,3,239.97,26.3967,3,239.97
Technology,San Diego,Home Office,California,Accessories,371.97,66.9546,3,371.97,66.9546,3,371.97
Technology,Albuquerque,Home Office,New Mexico,Accessories,214.95,88.1295,5,214.95,88.1295,5,214.95
Technology,Seattle,Home Office,Washington,Machines,11.56,3.757,1,11.56,3.757,1,11.56
Technology,San Francisco,Home Office,California,Phones,73.584,8.2782,2,73.584,8.2782,2,73.584
Technology,Seattle,Home Office,Washington,Phones,659.976,49.4982,3,659.976,49.4982,3,659.976
Technology,Brentwood,Home Office,California,Phones,761.544,66.6351,7,761.544,66.6351,7,761.544
Technology,Los Angeles,Home Office,California,Phones,889.536,66.7152,8,889.536,66.7152,8,889.536
Technology,Albuquerque,Home Office,New Mexico,Phones,140.736,49.2576,8,140.736,49.2576,8,140.736
Technology,Los Angeles,Home Office,California,Phones,575.928,57.5928,9,575.928,57.5928,9,575.928
Technology,Roseville,Home Office,Minnesota,Copiers,549.99,274.995,1,549.99,274.995,1,549.99
